pickup_date,weekday,zone,slot,PickUpRides
2016-06-03,Friday,9,4,321
2016-06-03,Friday,7,4,127
2016-06-03,Friday,1,5,640
2016-06-03,Friday,2,5,2926
2016-06-03,Friday,10,5,1047
2016-06-03,Friday,8,5,1559
2016-06-03,Friday,12,5,1226
2016-06-03,Friday,4,5,985
2016-06-03,Friday,14,5,1269
2016-06-03,Friday,11,5,400
2016-06-03,Friday,9,5,720
2016-06-03,Friday,6,5,752
2016-06-03,Friday,13,5,217
2016-06-03,Friday,15,5,105
2016-06-03,Friday,7,5,236
2016-06-03,Friday,3,5,351
2016-06-03,Friday,13,6,210
2016-06-03,Friday,14,6,1266
2016-06-03,Friday,8,6,1388
2016-06-03,Friday,12,6,1514
2016-06-03,Friday,2,6,2581
2016-06-03,Friday,4,6,841
2016-06-03,Friday,3,6,541
2016-06-03,Friday,10,6,1404
2016-06-03,Friday,7,6,172
2016-06-03,Friday,6,6,1784
2016-06-03,Friday,9,6,798
2016-06-03,Friday,1,6,582
2016-06-03,Friday,11,6,242
2016-06-03,Friday,15,6,63
2016-06-04,Saturday,9,1,477
2016-06-04,Saturday,1,1,335
2016-06-04,Saturday,6,1,3118
2016-06-04,Saturday,12,1,1253
2016-06-04,Saturday,4,1,402
2016-06-04,Saturday,10,1,984
2016-06-04,Saturday,2,1,1245
2016-06-04,Saturday,8,1,509
2016-06-04,Saturday,11,1,149
2016-06-04,Saturday,3,1,620
2016-06-04,Saturday,14,1,1127
2016-06-04,Saturday,13,1,143
2016-06-04,Saturday,7,1,100
2016-06-04,Saturday,15,1,32
2016-06-04,Saturday,2,2,400
2016-06-04,Saturday,13,2,46
2016-06-04,Saturday,12,2,366
2016-06-04,Saturday,11,2,94
2016-06-04,Saturday,4,2,222
2016-06-04,Saturday,3,2,299
2016-06-04,Saturday,6,2,662
2016-06-04,Saturday,9,2,101
2016-06-04,Saturday,14,2,553
2016-06-04,Saturday,8,2,120
2016-06-04,Saturday,10,2,244
2016-06-04,Saturday,1,2,93
2016-06-04,Saturday,15,2,16
2016-06-04,Saturday,7,2,49
2016-06-04,Saturday,7,3,81
2016-06-04,Saturday,2,3,1624
2016-06-04,Saturday,14,3,547
2016-06-04,Saturday,4,3,807
2016-06-04,Saturday,12,3,630
2016-06-04,Saturday,3,3,231
2016-06-04,Saturday,1,3,228
2016-06-04,Saturday,9,3,547
2016-06-04,Saturday,15,3,30
2016-06-04,Saturday,13,3,119
2016-06-04,Saturday,10,3,628
2016-06-04,Saturday,8,3,712
2016-06-04,Saturday,6,3,388
2016-06-04,Saturday,11,3,170
2016-06-04,Saturday,4,4,958
2016-06-04,Saturday,6,4,753
2016-06-04,Saturday,3,4,278
2016-06-04,Saturday,2,4,2210
2016-06-04,Saturday,10,4,1047
2016-06-04,Saturday,11,4,269
2016-06-04,Saturday,7,4,110
2016-06-04,Saturday,12,4,1029
2016-06-04,Saturday,8,4,1195
2016-06-04,Saturday,1,4,387
2016-06-04,Saturday,9,4,792
2016-06-04,Saturday,14,4,855
2016-06-04,Saturday,13,4,190
2016-06-04,Saturday,15,4,40
2016-06-04,Saturday,2,5,3014
2016-06-04,Saturday,14,5,1305
2016-06-04,Saturday,13,5,234
2016-06-04,Saturday,12,5,1458
2016-06-04,Saturday,3,5,510
2016-06-04,Saturday,8,5,1757
2016-06-04,Saturday,10,5,1574
2016-06-04,Saturday,6,5,1434
2016-06-04,Saturday,1,5,537
2016-06-04,Saturday,4,5,1047
2016-06-13,Monday,2,2,690
2016-06-13,Monday,9,2,102
2016-06-13,Monday,10,2,254
2016-06-13,Monday,8,2,211
2016-06-13,Monday,11,2,110
2016-06-13,Monday,4,2,269
2016-06-04,Saturday,11,5,389
2016-06-04,Saturday,9,5,1114
2016-06-04,Saturday,7,5,150
2016-06-13,Monday,14,2,328
2016-06-13,Monday,6,2,246
2016-06-13,Monday,12,2,239
2016-06-13,Monday,3,2,136
2016-06-13,Monday,13,2,73
2016-06-13,Monday,1,2,105
2016-06-13,Monday,15,2,22
2016-06-04,Saturday,15,5,69
2016-06-13,Monday,7,2,59
2016-06-13,Monday,13,3,139
2016-06-13,Monday,2,3,2079
2016-06-13,Monday,11,3,235
2016-06-13,Monday,4,3,728
2016-06-13,Monday,1,3,274
2016-06-13,Monday,7,3,107
2016-06-13,Monday,14,3,516
2016-06-13,Monday,6,3,368
2016-06-13,Monday,12,3,590
2016-06-13,Monday,10,3,561
2016-06-13,Monday,8,3,837
2016-06-13,Monday,3,3,142
2016-06-13,Monday,9,3,301
2016-06-13,Monday,15,3,61
2016-06-22,Wednesday,2,6,1370
2016-06-22,Wednesday,6,6,952
2016-06-22,Wednesday,10,6,653
2016-06-22,Wednesday,1,6,444
2016-06-22,Wednesday,9,6,561
2016-06-22,Wednesday,3,6,202
2016-06-22,Wednesday,12,6,831
2016-06-22,Wednesday,11,6,141
2016-06-22,Wednesday,14,6,840
2016-06-22,Wednesday,8,6,741
2016-06-22,Wednesday,4,6,463
2016-06-22,Wednesday,15,6,59
2016-06-22,Wednesday,13,6,116
2016-06-22,Wednesday,7,6,131
2016-06-30,Thursday,6,6,1107
2016-06-30,Thursday,14,6,866
2016-06-30,Thursday,9,6,434
2016-06-30,Thursday,2,6,1404
2016-06-30,Thursday,4,6,467
2016-06-30,Thursday,1,6,714
2016-06-30,Thursday,3,6,264
2016-06-30,Thursday,12,6,1140
2016-06-30,Thursday,10,6,844
2016-06-30,Thursday,8,6,859
2016-06-30,Thursday,13,6,130
2016-06-30,Thursday,11,6,161
2016-06-30,Thursday,7,6,143
2016-06-23,Thursday,1,1,184
2016-06-23,Thursday,7,1,63
2016-06-23,Thursday,2,1,370
2016-06-23,Thursday,4,1,183
2016-06-23,Thursday,14,1,575
2016-06-23,Thursday,8,1,209
2016-06-23,Thursday,10,1,281
2016-06-23,Thursday,6,1,807
2016-06-23,Thursday,12,1,469
2016-06-23,Thursday,11,1,66
2016-06-23,Thursday,3,1,179
2016-06-23,Thursday,9,1,113
2016-06-23,Thursday,13,1,49
2016-06-30,Thursday,15,6,50
2016-06-23,Thursday,15,1,12
2016-06-13,Monday,2,4,1911
2016-06-13,Monday,4,4,657
2016-06-13,Monday,11,4,196
2016-06-13,Monday,1,4,306
2016-06-13,Monday,7,4,91
2016-06-13,Monday,12,4,590
2016-06-13,Monday,8,4,778
2016-06-13,Monday,14,4,711
2016-06-13,Monday,6,4,230
2016-06-13,Monday,10,4,457
2016-06-13,Monday,9,4,299
2016-06-13,Monday,3,4,134
2016-06-13,Monday,13,4,92
2016-06-13,Monday,15,4,36
2016-06-23,Thursday,14,2,281
2016-06-23,Thursday,6,2,238
2016-06-23,Thursday,3,2,91
2016-06-23,Thursday,10,2,236
2016-06-23,Thursday,12,2,210
2016-06-23,Thursday,13,2,77
2016-06-23,Thursday,2,2,592
2016-06-23,Thursday,4,2,293
2016-06-23,Thursday,1,2,74
2016-06-23,Thursday,9,2,98
2016-06-23,Thursday,8,2,205
2016-06-23,Thursday,11,2,93
2016-06-23,Thursday,7,2,27
2016-06-23,Thursday,15,2,14
2016-06-23,Thursday,2,3,2203
2016-06-23,Thursday,4,3,835
2016-06-23,Thursday,11,3,295
2016-06-23,Thursday,7,3,101
2016-06-23,Thursday,1,3,225
2016-06-23,Thursday,12,3,700
2016-06-23,Thursday,6,3,453
2016-06-23,Thursday,14,3,519
2016-06-23,Thursday,9,3,367
2016-06-23,Thursday,10,3,669
2016-06-23,Thursday,8,3,998
2016-06-23,Thursday,13,3,123
2016-06-23,Thursday,3,3,205
2016-06-23,Thursday,15,3,57
2016-06-04,Saturday,10,6,1664
2016-06-04,Saturday,13,6,276
2016-06-04,Saturday,6,6,2282
2016-06-04,Saturday,14,6,1529
2016-06-04,Saturday,11,6,382
2016-06-04,Saturday,8,6,1388
2016-06-04,Saturday,3,6,668
2016-06-04,Saturday,12,6,1713
2016-06-04,Saturday,4,6,889
2016-06-04,Saturday,9,6,1008
2016-06-04,Saturday,2,6,2815
2016-06-04,Saturday,1,6,475
2016-06-04,Saturday,7,6,151
2016-06-13,Monday,4,5,742
2016-06-13,Monday,2,5,2535
2016-06-13,Monday,11,5,225
2016-06-13,Monday,12,5,912
2016-06-13,Monday,1,5,516
2016-06-13,Monday,7,5,134
2016-06-13,Monday,10,5,673
2016-06-13,Monday,9,5,433
2016-06-13,Monday,8,5,1153
2016-06-13,Monday,13,5,132
2016-06-13,Monday,6,5,486
2016-06-13,Monday,14,5,891
2016-06-13,Monday,3,5,205
2016-06-04,Saturday,15,6,54
2016-06-13,Monday,15,5,58
2016-06-23,Thursday,4,4,797
2016-06-23,Thursday,7,4,112
2016-06-23,Thursday,1,4,337
2016-06-23,Thursday,12,4,707
2016-06-23,Thursday,2,4,2235
2016-06-23,Thursday,9,4,326
2016-06-23,Thursday,11,4,319
2016-06-23,Thursday,14,4,688
2016-06-23,Thursday,10,4,558
2016-06-23,Thursday,6,4,331
2016-06-23,Thursday,3,4,208
2016-06-23,Thursday,8,4,896
2016-06-23,Thursday,13,4,145
2016-06-23,Thursday,15,4,59
2016-06-13,Monday,12,6,657
2016-06-13,Monday,11,6,121
2016-06-13,Monday,1,6,401
2016-06-13,Monday,7,6,116
2016-06-13,Monday,2,6,1213
2016-06-13,Monday,8,6,569
2016-06-13,Monday,6,6,684
2016-06-13,Monday,10,6,541
2016-06-13,Monday,9,6,280
2016-06-13,Monday,4,6,369
2016-06-13,Monday,14,6,737
2016-06-13,Monday,3,6,165
2016-06-13,Monday,13,6,85
2016-06-13,Monday,15,6,31
2016-06-23,Thursday,4,5,833
2016-06-23,Thursday,1,5,641
2016-06-23,Thursday,14,5,1014
2016-06-23,Thursday,2,5,2826
2016-06-23,Thursday,12,5,1191
2016-06-23,Thursday,9,5,744
2016-06-23,Thursday,11,5,325
2016-06-23,Thursday,8,5,1478
2016-06-23,Thursday,6,5,636
2016-06-23,Thursday,10,5,1001
2016-06-23,Thursday,7,5,201
2016-06-23,Thursday,3,5,261
2016-06-23,Thursday,13,5,163
2016-06-23,Thursday,15,5,94
2016-06-05,Sunday,6,1,3404
2016-06-05,Sunday,3,1,812
2016-06-05,Sunday,7,1,115
2016-06-05,Sunday,4,1,382
2016-06-05,Sunday,2,1,1159
2016-06-05,Sunday,11,1,181
2016-06-05,Sunday,9,1,607
2016-06-05,Sunday,10,1,1129
2016-06-05,Sunday,14,1,1126
2016-06-05,Sunday,8,1,599
2016-06-05,Sunday,12,1,1202
2016-06-05,Sunday,1,1,292
2016-06-05,Sunday,13,1,145
2016-06-05,Sunday,15,1,51
2016-06-14,Tuesday,8,1,161
2016-06-14,Tuesday,9,1,78
2016-06-14,Tuesday,2,1,344
2016-06-14,Tuesday,10,1,232
2016-06-14,Tuesday,6,1,455
2016-06-14,Tuesday,12,1,312
2016-06-14,Tuesday,11,1,47
2016-06-14,Tuesday,14,1,487
2016-06-14,Tuesday,1,1,112
2016-06-14,Tuesday,4,1,168
2016-06-14,Tuesday,3,1,118
2016-06-14,Tuesday,7,1,52
2016-06-14,Tuesday,13,1,35
2016-06-14,Tuesday,15,1,7
2016-06-23,Thursday,2,6,1458
2016-06-23,Thursday,12,6,982
2016-06-23,Thursday,1,6,466
2016-06-23,Thursday,14,6,820
2016-06-23,Thursday,6,6,1167
2016-06-23,Thursday,7,6,136
2016-06-23,Thursday,9,6,501
2016-06-23,Thursday,4,6,469
2016-06-23,Thursday,3,6,287
2016-06-23,Thursday,10,6,971
2016-06-23,Thursday,8,6,860
2016-06-23,Thursday,11,6,133
2016-06-23,Thursday,13,6,143
2016-06-14,Tuesday,2,2,668
2016-06-14,Tuesday,3,2,92
2016-06-14,Tuesday,6,2,188
2016-06-14,Tuesday,14,2,232
2016-06-14,Tuesday,10,2,223
2016-06-14,Tuesday,4,2,274
2016-06-14,Tuesday,1,2,72
2016-06-14,Tuesday,12,2,206
2016-06-14,Tuesday,11,2,91
2016-06-14,Tuesday,8,2,241
2016-06-14,Tuesday,9,2,88
2016-06-14,Tuesday,13,2,62
2016-06-14,Tuesday,15,2,16
2016-06-23,Thursday,15,6,38
2016-06-14,Tuesday,7,2,26
2016-06-14,Tuesday,2,3,2026
2016-06-14,Tuesday,4,3,743
2016-06-14,Tuesday,1,3,197
2016-06-14,Tuesday,8,3,844
2016-06-14,Tuesday,11,3,227
2016-06-14,Tuesday,6,3,404
2016-06-14,Tuesday,3,3,169
2016-06-14,Tuesday,14,3,407
2016-06-14,Tuesday,9,3,308
2016-06-14,Tuesday,12,3,611
2016-06-14,Tuesday,7,3,77
2016-06-14,Tuesday,10,3,570
2016-06-14,Tuesday,13,3,113
2016-06-14,Tuesday,15,3,54
2016-06-05,Sunday,14,2,475
2016-06-05,Sunday,8,2,91
2016-06-05,Sunday,12,2,325
2016-06-05,Sunday,6,2,721
2016-06-05,Sunday,3,2,321
2016-06-05,Sunday,4,2,224
2016-06-05,Sunday,10,2,207
2016-06-05,Sunday,11,2,76
2016-06-05,Sunday,9,2,74
2016-06-05,Sunday,13,2,53
2016-06-05,Sunday,7,2,44
2016-06-05,Sunday,2,2,335
2016-06-05,Sunday,1,2,97
2016-06-05,Sunday,15,2,10
2016-06-05,Sunday,10,3,606
2016-06-05,Sunday,9,3,365
2016-06-05,Sunday,12,3,551
2016-06-05,Sunday,8,3,543
2016-06-05,Sunday,2,3,1428
2016-06-05,Sunday,4,3,593
2016-06-05,Sunday,7,3,52
2016-06-24,Friday,1,1,174
2016-06-24,Friday,11,1,66
2016-06-24,Friday,2,1,416
2016-06-24,Friday,14,1,504
2016-06-05,Sunday,11,3,123
2016-06-05,Sunday,3,3,220
2016-06-05,Sunday,14,3,444
2016-06-05,Sunday,6,3,414
2016-06-05,Sunday,1,3,167
2016-06-24,Friday,10,1,443
2016-06-24,Friday,6,1,1243
2016-06-24,Friday,12,1,477
2016-06-24,Friday,9,1,175
2016-06-24,Friday,4,1,194
2016-06-24,Friday,3,1,231
2016-06-05,Sunday,13,3,114
2016-06-24,Friday,13,1,78
2016-06-24,Friday,8,1,266
2016-06-24,Friday,7,1,60
2016-06-05,Sunday,15,3,24
2016-06-24,Friday,15,1,12
2016-06-14,Tuesday,1,4,306
2016-06-14,Tuesday,7,4,118
2016-06-14,Tuesday,2,4,2009
2016-06-14,Tuesday,11,4,217
2016-06-14,Tuesday,14,4,568
2016-06-14,Tuesday,3,4,151
2016-06-14,Tuesday,12,4,565
2016-06-14,Tuesday,4,4,626
2016-06-14,Tuesday,6,4,260
2016-06-14,Tuesday,10,4,464
2016-06-14,Tuesday,8,4,875
2016-06-14,Tuesday,9,4,315
2016-06-14,Tuesday,13,4,106
2016-06-14,Tuesday,15,4,36
2016-06-24,Friday,4,2,297
2016-06-24,Friday,14,2,263
2016-06-24,Friday,12,2,266
2016-06-24,Friday,6,2,329
2016-06-24,Friday,3,2,146
2016-06-24,Friday,2,2,619
2016-06-24,Friday,10,2,240
2016-06-24,Friday,11,2,115
2016-06-24,Friday,8,2,244
2016-06-24,Friday,9,2,102
2016-06-24,Friday,1,2,86
2016-06-24,Friday,7,2,41
2016-06-24,Friday,13,2,63
2016-06-24,Friday,15,2,12
2016-06-05,Sunday,2,4,1985
2016-06-05,Sunday,6,4,582
2016-06-05,Sunday,4,4,662
2016-06-05,Sunday,12,4,763
2016-06-05,Sunday,9,4,683
2016-06-05,Sunday,10,4,940
2016-06-05,Sunday,14,4,717
2016-06-05,Sunday,1,4,293
2016-06-05,Sunday,11,4,163
2016-06-05,Sunday,8,4,953
2016-06-05,Sunday,3,4,255
2016-06-05,Sunday,13,4,166
2016-06-05,Sunday,7,4,65
2016-06-05,Sunday,15,4,29
2016-06-24,Friday,4,3,905
2016-06-24,Friday,7,3,97
2016-06-24,Friday,1,3,249
2016-06-24,Friday,6,3,487
2016-06-24,Friday,12,3,688
2016-06-24,Friday,8,3,983
2016-06-24,Friday,2,3,2202
2016-06-24,Friday,11,3,334
2016-06-24,Friday,9,3,369
2016-06-24,Friday,14,3,459
2016-06-24,Friday,10,3,665
2016-06-24,Friday,3,3,246
2016-06-24,Friday,13,3,135
2016-06-14,Tuesday,4,5,749
2016-06-14,Tuesday,14,5,901
2016-06-14,Tuesday,1,5,521
2016-06-14,Tuesday,2,5,2372
2016-06-14,Tuesday,12,5,877
2016-06-14,Tuesday,15,5,87
2016-06-14,Tuesday,8,5,1282
2016-06-14,Tuesday,9,5,483
2016-06-14,Tuesday,7,5,151
2016-06-14,Tuesday,11,5,253
2016-06-14,Tuesday,6,5,610
2016-06-14,Tuesday,10,5,762
2016-06-14,Tuesday,3,5,217
2016-06-14,Tuesday,13,5,141
2016-06-24,Friday,15,3,54
2016-06-05,Sunday,1,5,451
2016-06-05,Sunday,2,5,2264
2016-06-05,Sunday,10,5,1321
2016-06-05,Sunday,7,5,103
2016-06-05,Sunday,6,5,1175
2016-06-05,Sunday,12,5,1208
2016-06-05,Sunday,8,5,1255
2016-06-05,Sunday,4,5,617
2016-06-05,Sunday,9,5,811
2016-06-05,Sunday,14,5,1316
2016-06-05,Sunday,13,5,172
2016-06-05,Sunday,3,5,356
2016-06-05,Sunday,11,5,201
2016-06-24,Friday,2,4,2233
2016-06-24,Friday,4,4,859
2016-06-24,Friday,1,4,366
2016-06-24,Friday,7,4,123
2016-06-24,Friday,12,4,754
2016-06-24,Friday,11,4,307
2016-06-24,Friday,14,4,749
2016-06-24,Friday,9,4,316
2016-06-24,Friday,6,4,373
2016-06-24,Friday,8,4,762
2016-06-24,Friday,3,4,229
2016-06-24,Friday,10,4,549
2016-06-24,Friday,13,4,157
2016-06-24,Friday,15,4,57
2016-06-05,Sunday,15,5,24
2016-06-14,Tuesday,12,6,739
2016-06-14,Tuesday,10,6,701
2016-06-14,Tuesday,2,6,1202
2016-06-14,Tuesday,1,6,522
2016-06-14,Tuesday,6,6,789
2016-06-14,Tuesday,8,6,625
2016-06-14,Tuesday,9,6,479
2016-06-14,Tuesday,13,6,97
2016-06-14,Tuesday,3,6,190
2016-06-14,Tuesday,4,6,368
2016-06-14,Tuesday,11,6,101
2016-06-14,Tuesday,14,6,775
2016-06-14,Tuesday,7,6,137
2016-06-14,Tuesday,15,6,42
2016-06-24,Friday,2,5,2944
2016-06-24,Friday,11,5,452
2016-06-24,Friday,4,5,1051
2016-06-24,Friday,1,5,651
2016-06-24,Friday,14,5,1254
2016-06-24,Friday,12,5,1276
2016-06-24,Friday,8,5,1451
2016-06-24,Friday,9,5,665
2016-06-24,Friday,10,5,998
2016-06-24,Friday,6,5,809
2016-06-24,Friday,13,5,259
2016-06-24,Friday,7,5,219
2016-06-24,Friday,3,5,384
2016-06-24,Friday,15,5,90
2016-06-15,Wednesday,15,1,13
2016-06-15,Wednesday,4,1,164
2016-06-15,Wednesday,6,1,618
2016-06-15,Wednesday,3,1,146
2016-06-15,Wednesday,14,1,468
2016-06-15,Wednesday,10,1,278
2016-06-15,Wednesday,13,1,39
2016-06-15,Wednesday,7,1,61
2016-06-15,Wednesday,12,1,303
2016-06-15,Wednesday,1,1,142
2016-06-15,Wednesday,2,1,306
2016-06-15,Wednesday,8,1,185
2016-06-15,Wednesday,11,1,61
2016-06-15,Wednesday,9,1,125
2016-06-05,Sunday,4,6,393
2016-06-05,Sunday,8,6,526
2016-06-05,Sunday,6,6,1057
2016-06-05,Sunday,12,6,670
2016-06-05,Sunday,9,6,372
2016-06-05,Sunday,14,6,912
2016-06-05,Sunday,10,6,718
2016-06-05,Sunday,2,6,1142
2016-06-05,Sunday,11,6,117
2016-06-05,Sunday,1,6,267
2016-06-05,Sunday,13,6,125
2016-06-05,Sunday,7,6,94
2016-06-05,Sunday,3,6,241
2016-06-05,Sunday,15,6,19
2016-06-15,Wednesday,6,2,208
2016-06-15,Wednesday,3,2,93
2016-06-15,Wednesday,14,2,235
2016-06-15,Wednesday,12,2,228
2016-06-15,Wednesday,1,2,72
2016-06-15,Wednesday,2,2,646
2016-06-15,Wednesday,7,2,35
2016-06-15,Wednesday,4,2,296
2016-06-15,Wednesday,11,2,83
2016-06-15,Wednesday,10,2,228
2016-06-15,Wednesday,15,2,79
2016-06-15,Wednesday,13,2,58
2016-06-15,Wednesday,8,2,239
2016-06-15,Wednesday,9,2,105
2016-06-15,Wednesday,4,3,871
2016-06-15,Wednesday,2,3,2130
2016-06-15,Wednesday,1,3,238
2016-06-15,Wednesday,6,3,420
2016-06-15,Wednesday,11,3,275
2016-06-15,Wednesday,12,3,659
2016-06-15,Wednesday,15,3,168
2016-06-15,Wednesday,14,3,422
2016-06-15,Wednesday,9,3,349
2016-06-15,Wednesday,8,3,972
2016-06-15,Wednesday,10,3,659
2016-06-15,Wednesday,13,3,119
2016-06-15,Wednesday,3,3,189
2016-06-15,Wednesday,7,3,75
2016-06-06,Monday,2,1,239
2016-06-06,Monday,11,1,49
2016-06-06,Monday,6,1,655
2016-06-06,Monday,4,1,142
2016-06-06,Monday,14,1,537
2016-06-06,Monday,1,1,107
2016-06-06,Monday,12,1,274
2016-06-06,Monday,8,1,90
2016-06-06,Monday,10,1,209
2016-06-06,Monday,9,1,58
2016-06-06,Monday,3,1,128
2016-06-06,Monday,7,1,41
2016-06-06,Monday,13,1,47
2016-06-06,Monday,15,1,10
2016-06-06,Monday,2,2,691
2016-06-06,Monday,3,2,128
2016-06-06,Monday,6,2,234
2016-06-06,Monday,14,2,328
2016-06-06,Monday,9,2,99
2016-06-06,Monday,12,2,215
2016-06-06,Monday,4,2,340
2016-06-06,Monday,7,2,38
2016-06-06,Monday,1,2,75
2016-06-06,Monday,10,2,264
2016-06-24,Friday,2,6,1743
2016-06-24,Friday,12,6,1235
2016-06-24,Friday,6,6,1629
2016-06-24,Friday,1,6,530
2016-06-24,Friday,11,6,222
2016-06-24,Friday,14,6,1152
2016-06-06,Monday,11,2,94
2016-06-24,Friday,10,6,1225
2016-06-24,Friday,8,6,1166
2016-06-24,Friday,9,6,701
2016-06-24,Friday,13,6,203
2016-06-24,Friday,7,6,183
2016-06-24,Friday,4,6,785
2016-06-06,Monday,8,2,243
2016-06-24,Friday,3,6,424
2016-06-06,Monday,15,2,14
2016-06-06,Monday,13,2,62
2016-06-24,Friday,15,6,61
2016-06-15,Wednesday,2,4,2231
2016-06-15,Wednesday,4,4,804
2016-06-15,Wednesday,1,4,329
2016-06-15,Wednesday,8,4,865
2016-06-15,Wednesday,14,4,654
2016-06-15,Wednesday,9,4,331
2016-06-15,Wednesday,12,4,643
2016-06-15,Wednesday,6,4,329
2016-06-15,Wednesday,10,4,544
2016-06-15,Wednesday,7,4,122
2016-06-15,Wednesday,11,4,234
2016-06-15,Wednesday,3,4,201
2016-06-15,Wednesday,13,4,108
2016-06-15,Wednesday,15,4,88
2016-06-06,Monday,4,3,826
2016-06-06,Monday,2,3,2150
2016-06-06,Monday,7,3,112
2016-06-06,Monday,1,3,293
2016-06-06,Monday,12,3,775
2016-06-06,Monday,11,3,283
2016-06-06,Monday,15,3,104
2016-06-06,Monday,9,3,323
2016-06-06,Monday,14,3,523
2016-06-06,Monday,8,3,845
2016-06-06,Monday,6,3,388
2016-06-06,Monday,10,3,610
2016-06-06,Monday,13,3,139
2016-06-06,Monday,3,3,215
2016-06-06,Monday,4,4,762
2016-06-06,Monday,2,4,1944
2016-06-06,Monday,1,4,327
2016-06-06,Monday,7,4,120
2016-06-06,Monday,6,4,286
2016-06-06,Monday,10,4,506
2016-06-06,Monday,8,4,813
2016-06-06,Monday,11,4,229
2016-06-06,Monday,14,4,671
2016-06-06,Monday,12,4,631
2016-06-06,Monday,3,4,163
2016-06-06,Monday,9,4,277
2016-06-06,Monday,15,4,126
2016-06-06,Monday,13,4,108
2016-06-15,Wednesday,4,5,801
2016-06-15,Wednesday,1,5,598
2016-06-15,Wednesday,12,5,912
2016-06-15,Wednesday,2,5,2806
2016-06-15,Wednesday,14,5,924
2016-06-15,Wednesday,6,5,633
2016-06-15,Wednesday,8,5,1447
2016-06-15,Wednesday,11,5,292
2016-06-15,Wednesday,10,5,861
2016-06-15,Wednesday,9,5,540
2016-06-15,Wednesday,3,5,255
2016-06-15,Wednesday,7,5,163
2016-06-15,Wednesday,15,5,84
2016-06-15,Wednesday,13,5,151
2016-06-25,Saturday,4,1,425
2016-06-25,Saturday,1,1,378
2016-06-25,Saturday,12,1,1087
2016-06-25,Saturday,6,1,2813
2016-06-25,Saturday,2,1,1064
2016-06-25,Saturday,10,1,932
2016-06-25,Saturday,14,1,1089
2016-06-25,Saturday,11,1,182
2016-06-25,Saturday,8,1,598
2016-06-25,Saturday,3,1,642
2016-06-25,Saturday,9,1,466
2016-06-25,Saturday,7,1,140
2016-06-25,Saturday,13,1,143
2016-06-25,Saturday,15,1,43
2016-06-06,Monday,2,5,2581
2016-06-06,Monday,12,5,831
2016-06-06,Monday,1,5,516
2016-06-06,Monday,7,5,166
2016-06-06,Monday,4,5,765
2016-06-06,Monday,11,5,272
2016-06-06,Monday,14,5,941
2016-06-06,Monday,8,5,1189
2016-06-06,Monday,9,5,464
2016-06-06,Monday,10,5,798
2016-06-06,Monday,3,5,239
2016-06-06,Monday,6,5,560
2016-06-06,Monday,13,5,147
2016-06-06,Monday,15,5,108
2016-06-15,Wednesday,12,6,892
2016-06-15,Wednesday,1,6,573
2016-06-15,Wednesday,11,6,135
2016-06-15,Wednesday,7,6,151
2016-06-15,Wednesday,2,6,1421
2016-06-15,Wednesday,8,6,801
2016-06-15,Wednesday,9,6,528
2016-06-15,Wednesday,10,6,864
2016-06-15,Wednesday,6,6,947
2016-06-15,Wednesday,14,6,768
2016-06-15,Wednesday,4,6,469
2016-06-15,Wednesday,3,6,186
2016-06-15,Wednesday,13,6,98
2016-06-15,Wednesday,15,6,48
2016-06-25,Saturday,2,2,427
2016-06-25,Saturday,12,2,332
2016-06-25,Saturday,6,2,726
2016-06-25,Saturday,14,2,519
2016-06-25,Saturday,8,2,121
2016-06-25,Saturday,3,2,238
2016-06-25,Saturday,4,2,208
2016-06-25,Saturday,11,2,72
2016-06-25,Saturday,10,2,243
2016-06-25,Saturday,1,2,102
2016-06-25,Saturday,13,2,54
2016-06-25,Saturday,9,2,89
2016-06-25,Saturday,15,2,11
2016-06-25,Saturday,7,2,52
2016-06-06,Monday,4,6,488
2016-06-06,Monday,12,6,593
2016-06-06,Monday,1,6,410
2016-06-06,Monday,6,6,675
2016-06-06,Monday,7,6,142
2016-06-06,Monday,2,6,1065
2016-06-06,Monday,8,6,572
2016-06-06,Monday,14,6,746
2016-06-06,Monday,10,6,567
2016-06-06,Monday,9,6,280
2016-06-06,Monday,3,6,196
2016-06-06,Monday,11,6,126
2016-06-06,Monday,13,6,81
2016-06-06,Monday,15,6,35
2016-06-25,Saturday,4,3,666
2016-06-25,Saturday,1,3,242
2016-06-25,Saturday,12,3,624
2016-06-25,Saturday,14,3,506
2016-06-25,Saturday,2,3,1587
2016-06-25,Saturday,9,3,327
2016-06-25,Saturday,10,3,632
2016-06-25,Saturday,6,3,362
2016-06-25,Saturday,11,3,171
2016-06-25,Saturday,7,3,66
2016-06-25,Saturday,8,3,679
2016-06-25,Saturday,3,3,219
2016-06-25,Saturday,13,3,101
2016-06-25,Saturday,15,3,20
2016-06-16,Thursday,4,1,198
2016-06-16,Thursday,6,1,838
2016-06-16,Thursday,7,1,52
2016-06-16,Thursday,2,1,387
2016-06-16,Thursday,14,1,511
2016-06-16,Thursday,12,1,363
2016-06-16,Thursday,1,1,211
2016-06-16,Thursday,9,1,161
2016-06-16,Thursday,13,1,54
2016-06-16,Thursday,10,1,394
2016-06-16,Thursday,8,1,224
2016-06-16,Thursday,3,1,199
2016-06-16,Thursday,11,1,71
2016-06-16,Thursday,15,1,19
2016-06-07,Tuesday,12,1,215
2016-06-07,Tuesday,1,1,186
2016-06-07,Tuesday,7,1,47
